Data,Fajr,Sunrise,Zuhr,Asr,Maghrib,Isha,City Name
"5 gennaio 2025, domenica",6:17:00,7:47:00,12:25:30,14:37:15,16:40:00,18:10:00,gradisca-d'isonzo
"6 gennaio 2025, lunedì",6:17:00,7:47:00,12:26:00,14:38:00,16:41:00,18:11:00,gradisca-d'isonzo
"7 gennaio 2025, martedì",6:17:00,7:47:00,12:26:30,14:38:45,16:42:00,18:12:00,gradisca-d'isonzo
"8 gennaio 2025, mercoledì",6:17:00,7:47:00,12:27:30,14:40:15,16:43:00,18:13:00,gradisca-d'isonzo
"9 gennaio 2025, giovedì",6:17:00,7:47:00,12:28:00,14:41:00,16:44:00,18:14:00,gradisca-d'isonzo
"10 gennaio 2025, venerdì",6:16:00,7:46:00,12:28:00,14:41:30,16:45:00,18:15:00,gradisca-d'isonzo
"11 gennaio 2025, sabato",6:16:00,7:46:00,12:28:30,14:42:15,16:47:00,18:17:00,gradisca-d'isonzo
"12 gennaio 2025, domenica",6:15:00,7:45:00,12:28:30,14:42:45,16:48:00,18:18:00,gradisca-d'isonzo
"13 gennaio 2025, lunedì",6:15:00,7:45:00,12:29:30,14:44:15,16:49:00,18:19:00,gradisca-d'isonzo
"14 gennaio 2025, martedì",6:14:00,7:44:00,12:29:30,14:44:45,16:50:00,18:20:00,gradisca-d'isonzo
"15 gennaio 2025, mercoledì",6:14:00,7:44:00,12:30:00,14:45:30,16:52:00,18:22:00,gradisca-d'isonzo
"16 gennaio 2025, giovedì",6:13:00,7:43:00,12:30:00,14:46:00,16:53:00,18:23:00,gradisca-d'isonzo
"17 gennaio 2025, venerdì",6:12:00,7:42:00,12:30:00,14:46:30,16:54:00,18:24:00,gradisca-d'isonzo
"18 gennaio 2025, sabato",6:12:00,7:42:00,12:31:00,14:48:00,16:56:00,18:26:00,gradisca-d'isonzo
"19 gennaio 2025, domenica",6:11:00,7:41:00,12:31:00,14:48:30,16:57:00,18:27:00,gradisca-d'isonzo
"20 gennaio 2025, lunedì",6:10:00,7:40:00,12:31:30,14:49:45,16:58:00,18:28:00,gradisca-d'isonzo
"21 gennaio 2025, martedì",6:09:00,7:39:00,12:31:30,14:50:15,17:00:00,18:30:00,gradisca-d'isonzo
"22 gennaio 2025, mercoledì",6:09:00,7:39:00,12:32:30,14:51:45,17:01:00,18:31:00,gradisca-d'isonzo
"23 gennaio 2025, giovedì",6:08:00,7:38:00,12:32:30,14:52:15,17:02:00,18:32:00,gradisca-d'isonzo
"24 gennaio 2025, venerdì",6:07:00,7:37:00,12:33:00,14:53:30,17:04:00,18:34:00,gradisca-d'isonzo
"25 gennaio 2025, sabato",6:06:00,7:36:00,12:33:00,14:54:00,17:05:00,18:35:00,gradisca-d'isonzo
"26 gennaio 2025, domenica",6:05:00,7:35:00,12:33:00,14:54:30,17:07:00,18:37:00,gradisca-d'isonzo
"27 gennaio 2025, lunedì",6:04:00,7:34:00,12:33:30,14:55:45,17:08:00,18:38:00,gradisca-d'isonzo
"28 gennaio 2025, martedì",6:03:00,7:33:00,12:33:30,14:56:15,17:10:00,18:40:00,gradisca-d'isonzo
"29 gennaio 2025, mercoledì",6:02:00,7:32:00,12:34:00,14:57:30,17:11:00,18:41:00,gradisca-d'isonzo
"30 gennaio 2025, giovedì",6:01:00,7:31:00,12:34:30,14:58:45,17:13:00,18:43:00,gradisca-d'isonzo
"31 gennaio 2025, venerdì",5:59:00,7:29:00,12:33:30,14:58:15,17:14:00,18:44:00,gradisca-d'isonzo
"1 febbraio 2025, sabato",5:58:00,7:28:00,12:34:00,14:59:30,17:16:00,18:46:00,gradisca-d'isonzo
"2 febbraio 2025, domenica",5:57:00,7:27:00,12:34:30,15:00:45,17:17:00,18:47:00,gradisca-d'isonzo
"3 febbraio 2025, lunedì",5:56:00,7:26:00,12:34:30,15:01:15,17:18:00,18:48:00,gradisca-d'isonzo
"4 febbraio 2025, martedì",5:54:00,7:24:00,12:34:00,15:01:30,17:20:00,18:50:00,gradisca-d'isonzo
"5 febbraio 2025, mercoledì",5:53:00,7:23:00,12:34:30,15:02:45,17:21:00,18:51:00,gradisca-d'isonzo
"6 febbraio 2025, giovedì",5:52:00,7:22:00,12:35:00,15:04:00,17:23:00,18:53:00,gradisca-d'isonzo
"7 febbraio 2025, venerdì",5:50:00,7:20:00,12:34:00,15:03:30,17:24:00,18:54:00,gradisca-d'isonzo
"8 febbraio 2025, sabato",5:49:00,7:19:00,12:34:30,15:04:45,17:26:00,18:56:00,gradisca-d'isonzo
"9 febbraio 2025, domenica",5:48:00,7:18:00,12:35:00,15:06:00,17:27:00,18:57:00,gradisca-d'isonzo
"10 febbraio 2025, lunedì",5:46:00,7:16:00,12:34:30,15:06:15,17:29:00,18:59:00,gradisca-d'isonzo
"11 febbraio 2025, martedì",5:45:00,7:15:00,12:35:00,15:07:30,17:30:00,19:00:00,gradisca-d'isonzo
"12 febbraio 2025, mercoledì",5:43:00,7:13:00,12:34:30,15:07:45,17:32:00,19:02:00,gradisca-d'isonzo
"13 febbraio 2025, giovedì",5:42:00,7:12:00,12:35:00,15:09:00,17:33:00,19:03:00,gradisca-d'isonzo
"14 febbraio 2025, venerdì",5:40:00,7:10:00,12:34:30,15:09:15,17:35:00,19:05:00,gradisca-d'isonzo
"15 febbraio 2025, sabato",5:39:00,7:09:00,12:35:00,15:10:30,17:36:00,19:06:00,gradisca-d'isonzo
"16 febbraio 2025, domenica",5:37:00,7:07:00,12:34:30,15:10:45,17:38:00,19:08:00,gradisca-d'isonzo
"17 febbraio 2025, lunedì",5:35:00,7:05:00,12:34:00,15:11:00,17:39:00,19:09:00,gradisca-d'isonzo
"18 febbraio 2025, martedì",5:34:00,7:04:00,12:34:30,15:12:15,17:41:00,19:11:00,gradisca-d'isonzo
"19 febbraio 2025, mercoledì",5:32:00,7:02:00,12:34:00,15:12:30,17:42:00,19:12:00,gradisca-d'isonzo
"20 febbraio 2025, giovedì",5:31:00,7:01:00,12:34:30,15:13:45,17:43:00,19:13:00,gradisca-d'isonzo
"21 febbraio 2025, venerdì",5:29:00,6:59:00,12:34:30,15:14:45,17:45:00,19:15:00,gradisca-d'isonzo
"22 febbraio 2025, sabato",5:27:00,6:57:00,12:34:00,15:15:00,17:46:00,19:16:00,gradisca-d'isonzo
"23 febbraio 2025, domenica",5:25:00,6:55:00,12:33:30,15:15:15,17:48:00,19:18:00,gradisca-d'isonzo
"24 febbraio 2025, lunedì",5:24:00,6:54:00,12:34:00,15:16:30,17:49:00,19:19:00,gradisca-d'isonzo
"25 febbraio 2025, martedì",5:22:00,6:52:00,12:33:30,15:16:45,17:51:00,19:21:00,gradisca-d'isonzo
"26 febbraio 2025, mercoledì",5:20:00,6:50:00,12:33:00,15:17:00,17:52:00,19:22:00,gradisca-d'isonzo
"27 febbraio 2025, giovedì",5:19:00,6:49:00,12:33:30,15:18:15,17:53:00,19:23:00,gradisca-d'isonzo
"28 febbraio 2025, venerdì",5:17:00,6:47:00,12:33:30,15:19:15,17:55:00,19:25:00,gradisca-d'isonzo
"1 marzo 2025, sabato",5:15:00,6:45:00,12:33:00,15:19:30,17:56:00,19:26:00,gradisca-d'isonzo
"2 marzo 2025, domenica",5:13:00,6:43:00,12:32:30,15:19:45,17:58:00,19:28:00,gradisca-d'isonzo
"3 marzo 2025, lunedì",5:11:00,6:41:00,12:32:00,15:20:00,17:59:00,19:29:00,gradisca-d'isonzo
"4 marzo 2025, martedì",5:10:00,6:40:00,12:32:30,15:21:15,18:00:00,19:30:00,gradisca-d'isonzo
"5 marzo 2025, mercoledì",5:08:00,6:38:00,12:32:30,15:22:15,18:02:00,19:32:00,gradisca-d'isonzo
"6 marzo 2025, giovedì",5:06:00,6:36:00,12:32:00,15:22:30,18:03:00,19:33:00,gradisca-d'isonzo
"7 marzo 2025, venerdì",5:04:00,6:34:00,12:31:30,15:22:45,18:05:00,19:35:00,gradisca-d'isonzo
"8 marzo 2025, sabato",5:02:00,6:32:00,12:31:00,15:23:00,18:06:00,19:36:00,gradisca-d'isonzo
"9 marzo 2025, domenica",5:00:00,6:30:00,12:31:00,15:24:00,18:07:00,19:37:00,gradisca-d'isonzo
"10 marzo 2025, lunedì",4:58:00,6:28:00,12:30:30,15:24:15,18:09:00,19:39:00,gradisca-d'isonzo
"11 marzo 2025, martedì",4:57:00,6:27:00,12:31:00,15:25:30,18:10:00,19:40:00,gradisca-d'isonzo
"12 marzo 2025, mercoledì",4:55:00,6:25:00,12:30:30,15:25:45,18:11:00,19:41:00,gradisca-d'isonzo
"13 marzo 2025, giovedì",4:53:00,6:23:00,12:30:30,15:26:45,18:13:00,19:43:00,gradisca-d'isonzo
"14 marzo 2025, venerdì",4:51:00,6:21:00,12:30:00,15:27:00,18:14:00,19:44:00,gradisca-d'isonzo
"15 marzo 2025, sabato",4:49:00,6:19:00,12:29:30,15:27:15,18:15:00,19:45:00,gradisca-d'isonzo
"16 marzo 2025, domenica",4:47:00,6:17:00,12:29:00,15:27:30,18:17:00,19:47:00,gradisca-d'isonzo
"17 marzo 2025, lunedì",4:45:00,6:15:00,12:29:00,15:28:30,18:18:00,19:48:00,gradisca-d'isonzo
"18 marzo 2025, martedì",4:43:00,6:13:00,12:28:30,15:28:45,18:20:00,19:50:00,gradisca-d'isonzo
"19 marzo 2025, mercoledì",4:41:00,6:11:00,12:28:00,15:29:00,18:21:00,19:51:00,gradisca-d'isonzo
"20 marzo 2025, giovedì",4:39:00,6:09:00,12:27:30,15:29:15,18:22:00,19:52:00,gradisca-d'isonzo
"21 marzo 2025, venerdì",4:37:00,6:07:00,12:27:30,15:30:15,18:24:00,19:54:00,gradisca-d'isonzo
"22 marzo 2025, sabato",4:36:00,6:06:00,12:28:00,15:31:30,18:25:00,19:55:00,gradisca-d'isonzo
"23 marzo 2025, domenica",4:34:00,6:04:00,12:27:30,15:31:45,18:26:00,19:56:00,gradisca-d'isonzo
"24 marzo 2025, lunedì",4:32:00,6:02:00,12:27:00,15:32:00,18:27:00,19:57:00,gradisca-d'isonzo
"25 marzo 2025, martedì",4:30:00,6:00:00,12:27:00,15:33:00,18:29:00,19:59:00,gradisca-d'isonzo
"26 marzo 2025, mercoledì",4:28:00,5:58:00,12:26:30,15:33:15,18:30:00,20:00:00,gradisca-d'isonzo
"27 marzo 2025, giovedì",4:26:00,5:56:00,12:26:00,15:33:30,18:31:00,20:01:00,gradisca-d'isonzo
"28 marzo 2025, venerdì",4:24:00,5:54:00,12:25:30,15:33:45,18:33:00,20:03:00,gradisca-d'isonzo
"29 marzo 2025, sabato",4:22:00,5:52:00,12:25:00,15:34:00,18:34:00,20:04:00,gradisca-d'isonzo
"30 marzo 2025, domenica",5:20:00,6:50:00,13:25:00,16:35:00,19:35:00,21:05:00,gradisca-d'isonzo
"31 marzo 2025, lunedì",5:18:00,6:48:00,13:24:30,16:35:15,19:37:00,21:07:00,gradisca-d'isonzo
"1 aprile 2025, martedì",5:16:00,6:46:00,13:24:00,16:35:30,19:38:00,21:08:00,gradisca-d'isonzo
"2 aprile 2025, mercoledì",5:15:00,6:45:00,13:24:30,16:36:45,19:39:00,21:09:00,gradisca-d'isonzo
"3 aprile 2025, giovedì",5:13:00,6:43:00,13:24:30,16:37:45,19:41:00,21:11:00,gradisca-d'isonzo
"4 aprile 2025, venerdì",5:11:00,6:41:00,13:24:00,16:38:00,19:42:00,21:12:00,gradisca-d'isonzo
"5 aprile 2025, sabato",5:09:00,6:39:00,13:23:30,16:38:15,19:43:00,21:13:00,gradisca-d'isonzo
"6 aprile 2025, domenica",5:07:00,6:37:00,13:23:00,16:38:30,19:45:00,21:15:00,gradisca-d'isonzo
"7 aprile 2025, lunedì",5:05:00,6:35:00,13:22:30,16:38:45,19:46:00,21:16:00,gradisca-d'isonzo
"8 aprile 2025, martedì",5:03:00,6:33:00,13:22:00,16:39:00,19:47:00,21:17:00,gradisca-d'isonzo
"9 aprile 2025, mercoledì",5:01:00,6:31:00,13:22:00,16:40:00,19:49:00,21:19:00,gradisca-d'isonzo
"10 aprile 2025, giovedì",5:00:00,6:30:00,13:22:30,16:41:15,19:50:00,21:20:00,gradisca-d'isonzo
"11 aprile 2025, venerdì",4:58:00,6:28:00,13:22:00,16:41:30,19:51:00,21:21:00,gradisca-d'isonzo
"12 aprile 2025, sabato",4:56:00,6:26:00,13:21:30,16:41:45,19:52:00,21:22:00,gradisca-d'isonzo
"13 aprile 2025, domenica",4:54:00,6:24:00,13:21:00,16:42:00,19:54:00,21:24:00,gradisca-d'isonzo
"14 aprile 2025, lunedì",4:52:00,6:22:00,13:20:30,16:42:15,19:55:00,21:25:00,gradisca-d'isonzo
"15 aprile 2025, martedì",4:50:00,6:20:00,13:20:00,16:42:30,19:56:00,21:26:00,gradisca-d'isonzo
"16 aprile 2025, mercoledì",4:49:00,6:19:00,13:21:00,16:44:30,19:58:00,21:28:00,gradisca-d'isonzo
"17 aprile 2025, giovedì",4:47:00,6:17:00,13:20:30,16:44:45,19:59:00,21:29:00,gradisca-d'isonzo
"18 aprile 2025, venerdì",4:45:00,6:15:00,13:20:00,16:45:00,20:00:00,21:30:00,gradisca-d'isonzo
"19 aprile 2025, sabato",4:43:00,6:13:00,13:19:30,16:45:15,20:02:00,21:32:00,gradisca-d'isonzo
"20 aprile 2025, domenica",4:42:00,6:12:00,13:20:00,16:46:30,20:03:00,21:33:00,gradisca-d'isonzo
"21 aprile 2025, lunedì",4:40:00,6:10:00,13:19:30,16:46:45,20:04:00,21:34:00,gradisca-d'isonzo
"22 aprile 2025, martedì",4:38:00,6:08:00,13:19:00,16:47:00,20:06:00,21:36:00,gradisca-d'isonzo
"23 aprile 2025, mercoledì",4:37:00,6:07:00,13:19:30,16:48:15,20:07:00,21:37:00,gradisca-d'isonzo
"24 aprile 2025, giovedì",4:35:00,6:05:00,13:19:00,16:48:30,20:08:00,21:38:00,gradisca-d'isonzo
"25 aprile 2025, venerdì",4:33:00,6:03:00,13:18:30,16:48:45,20:09:00,21:39:00,gradisca-d'isonzo
"26 aprile 2025, sabato",4:32:00,6:02:00,13:19:00,16:50:00,20:11:00,21:41:00,gradisca-d'isonzo
"27 aprile 2025, domenica",4:30:00,6:00:00,13:18:30,16:50:15,20:12:00,21:42:00,gradisca-d'isonzo
"28 aprile 2025, lunedì",4:28:00,5:58:00,13:17:30,16:49:45,20:13:00,21:43:00,gradisca-d'isonzo
"29 aprile 2025, martedì",4:27:00,5:57:00,13:18:00,16:51:00,20:15:00,21:45:00,gradisca-d'isonzo
"30 aprile 2025, mercoledì",4:25:00,5:55:00,13:17:30,16:51:15,20:16:00,21:46:00,gradisca-d'isonzo
"1 maggio 2025, giovedì",4:24:00,5:54:00,13:18:00,16:52:30,20:17:00,21:47:00,gradisca-d'isonzo
"2 maggio 2025, venerdì",4:22:00,5:52:00,13:17:30,16:52:45,20:18:00,21:48:00,gradisca-d'isonzo
"3 maggio 2025, sabato",4:21:00,5:51:00,13:18:00,16:54:00,20:20:00,21:50:00,gradisca-d'isonzo
"4 maggio 2025, domenica",4:19:00,5:49:00,13:17:00,16:53:30,20:21:00,21:51:00,gradisca-d'isonzo
"5 maggio 2025, lunedì",4:18:00,5:48:00,13:17:30,16:54:45,20:22:00,21:52:00,gradisca-d'isonzo
"6 maggio 2025, martedì",4:16:00,5:46:00,13:17:00,16:55:00,20:24:00,21:54:00,gradisca-d'isonzo
"7 maggio 2025, mercoledì",4:15:00,5:45:00,13:17:00,16:55:30,20:25:00,21:55:00,gradisca-d'isonzo
"8 maggio 2025, giovedì",4:14:00,5:44:00,13:17:30,16:56:45,20:26:00,21:56:00,gradisca-d'isonzo
"9 maggio 2025, venerdì",4:12:00,5:42:00,13:16:30,16:56:15,20:27:00,21:57:00,gradisca-d'isonzo
"10 maggio 2025, sabato",4:11:00,5:41:00,13:17:00,16:57:30,20:29:00,21:59:00,gradisca-d'isonzo
"11 maggio 2025, domenica",4:10:00,5:40:00,13:17:30,16:58:45,20:30:00,22:00:00,gradisca-d'isonzo
"12 maggio 2025, lunedì",4:08:00,5:38:00,13:16:30,16:58:15,20:31:00,22:01:00,gradisca-d'isonzo
"13 maggio 2025, martedì",4:07:00,5:37:00,13:16:30,16:58:45,20:32:00,22:02:00,gradisca-d'isonzo
"14 maggio 2025, mercoledì",4:06:00,5:36:00,13:17:00,17:00:00,20:33:00,22:03:00,gradisca-d'isonzo
"15 maggio 2025, giovedì",4:05:00,5:35:00,13:17:00,17:00:30,20:35:00,22:05:00,gradisca-d'isonzo
"16 maggio 2025, venerdì",4:04:00,5:34:00,13:17:30,17:01:45,20:36:00,22:06:00,gradisca-d'isonzo
"17 maggio 2025, sabato",4:03:00,5:33:00,13:17:30,17:02:15,20:37:00,22:07:00,gradisca-d'isonzo
"18 maggio 2025, domenica",4:02:00,5:32:00,13:17:30,17:02:45,20:38:00,22:08:00,gradisca-d'isonzo
"19 maggio 2025, lunedì",4:00:00,5:30:00,13:16:30,17:02:15,20:39:00,22:09:00,gradisca-d'isonzo
"20 maggio 2025, martedì",3:59:00,5:29:00,13:16:30,17:02:45,20:40:00,22:10:00,gradisca-d'isonzo
"21 maggio 2025, mercoledì",3:58:00,5:28:00,13:16:30,17:03:15,20:41:00,22:11:00,gradisca-d'isonzo
"22 maggio 2025, giovedì",3:58:00,5:28:00,13:18:00,17:05:30,20:43:00,22:13:00,gradisca-d'isonzo
"23 maggio 2025, venerdì",3:57:00,5:27:00,13:18:00,17:06:00,20:44:00,22:14:00,gradisca-d'isonzo
"24 maggio 2025, sabato",3:56:00,5:26:00,13:17:30,17:05:45,20:45:00,22:15:00,gradisca-d'isonzo
"25 maggio 2025, domenica",3:55:00,5:25:00,13:17:30,17:06:15,20:46:00,22:16:00,gradisca-d'isonzo
"26 maggio 2025, lunedì",3:54:00,5:24:00,13:17:30,17:06:45,20:47:00,22:17:00,gradisca-d'isonzo
"27 maggio 2025, martedì",3:53:00,5:23:00,13:17:30,17:07:15,20:48:00,22:18:00,gradisca-d'isonzo
"28 maggio 2025, mercoledì",3:53:00,5:23:00,13:18:30,17:08:45,20:49:00,22:19:00,gradisca-d'isonzo
"29 maggio 2025, giovedì",3:52:00,5:22:00,13:18:00,17:08:30,20:50:00,22:20:00,gradisca-d'isonzo
"30 maggio 2025, venerdì",3:51:00,5:21:00,13:18:00,17:09:00,20:51:00,22:21:00,gradisca-d'isonzo
"31 maggio 2025, sabato",3:51:00,5:21:00,13:18:30,17:09:45,20:51:00,22:21:00,gradisca-d'isonzo
"1 giugno 2025, domenica",3:50:00,5:20:00,13:18:30,17:10:15,20:52:00,22:22:00,gradisca-d'isonzo
"2 giugno 2025, lunedì",3:49:00,5:19:00,13:18:00,17:10:00,20:53:00,22:23:00,gradisca-d'isonzo
"3 giugno 2025, martedì",3:49:00,5:19:00,13:19:00,17:11:30,20:54:00,22:24:00,gradisca-d'isonzo
"4 giugno 2025, mercoledì",3:48:00,5:18:00,13:18:30,17:11:15,20:55:00,22:25:00,gradisca-d'isonzo
"5 giugno 2025, giovedì",3:48:00,5:18:00,13:19:00,17:12:00,20:56:00,22:26:00,gradisca-d'isonzo
"6 giugno 2025, venerdì",3:48:00,5:18:00,13:19:30,17:12:45,20:56:00,22:26:00,gradisca-d'isonzo
"7 giugno 2025, sabato",3:47:00,5:17:00,13:19:00,17:12:30,20:57:00,22:27:00,gradisca-d'isonzo
"8 giugno 2025, domenica",3:47:00,5:17:00,13:19:30,17:13:15,20:58:00,22:28:00,gradisca-d'isonzo
"9 giugno 2025, lunedì",3:47:00,5:17:00,13:20:00,17:14:00,20:58:00,22:28:00,gradisca-d'isonzo
"10 giugno 2025, martedì",3:46:00,5:16:00,13:19:30,17:13:45,20:59:00,22:29:00,gradisca-d'isonzo
"11 giugno 2025, mercoledì",3:46:00,5:16:00,13:20:00,17:14:30,20:59:00,22:29:00,gradisca-d'isonzo
"12 giugno 2025, giovedì",3:46:00,5:16:00,13:20:00,17:14:30,21:00:00,22:30:00,gradisca-d'isonzo
"13 giugno 2025, venerdì",3:46:00,5:16:00,13:20:30,17:15:15,21:01:00,22:31:00,gradisca-d'isonzo
"14 giugno 2025, sabato",3:46:00,5:16:00,13:21:00,17:16:00,21:01:00,22:31:00,gradisca-d'isonzo
"15 giugno 2025, domenica",3:46:00,5:16:00,13:21:00,17:16:00,21:01:00,22:31:00,gradisca-d'isonzo
"16 giugno 2025, lunedì",3:46:00,5:16:00,13:21:00,17:16:00,21:02:00,22:32:00,gradisca-d'isonzo
"17 giugno 2025, martedì",3:46:00,5:16:00,13:21:30,17:16:45,21:02:00,22:32:00,gradisca-d'isonzo
"18 giugno 2025, mercoledì",3:46:00,5:16:00,13:21:30,17:16:45,21:03:00,22:33:00,gradisca-d'isonzo
"19 giugno 2025, giovedì",3:46:00,5:16:00,13:21:30,17:16:45,21:03:00,22:33:00,gradisca-d'isonzo
"20 giugno 2025, venerdì",3:46:00,5:16:00,13:21:30,17:16:45,21:03:00,22:33:00,gradisca-d'isonzo
"21 giugno 2025, sabato",3:46:00,5:16:00,13:21:30,17:16:45,21:03:00,22:33:00,gradisca-d'isonzo
"22 giugno 2025, domenica",3:47:00,5:17:00,13:22:30,17:17:45,21:03:00,22:33:00,gradisca-d'isonzo
"23 giugno 2025, lunedì",3:47:00,5:17:00,13:22:30,17:17:45,21:04:00,22:34:00,gradisca-d'isonzo
"24 giugno 2025, martedì",3:47:00,5:17:00,13:22:30,17:17:45,21:04:00,22:34:00,gradisca-d'isonzo
"25 giugno 2025, mercoledì",3:48:00,5:18:00,13:23:30,17:18:45,21:04:00,22:34:00,gradisca-d'isonzo
"26 giugno 2025, giovedì",3:48:00,5:18:00,13:23:00,17:18:00,21:04:00,22:34:00,gradisca-d'isonzo
"27 giugno 2025, venerdì",3:48:00,5:18:00,13:23:00,17:18:00,21:04:00,22:34:00,gradisca-d'isonzo
"28 giugno 2025, sabato",3:49:00,5:19:00,13:23:30,17:18:15,21:04:00,22:34:00,gradisca-d'isonzo
"29 giugno 2025, domenica",3:49:00,5:19:00,13:23:30,17:18:15,21:04:00,22:34:00,gradisca-d'isonzo
"30 giugno 2025, lunedì",3:50:00,5:20:00,13:24:00,17:18:30,21:03:00,22:33:00,gradisca-d'isonzo
"1 luglio 2025, martedì",3:50:00,5:20:00,13:23:30,17:17:45,21:03:00,22:33:00,gradisca-d'isonzo
"2 luglio 2025, mercoledì",3:51:00,5:21:00,13:24:00,17:18:00,21:03:00,22:33:00,gradisca-d'isonzo
"3 luglio 2025, giovedì",3:52:00,5:22:00,13:25:00,17:19:00,21:03:00,22:33:00,gradisca-d'isonzo
"4 luglio 2025, venerdì",3:52:00,5:22:00,13:24:30,17:18:15,21:02:00,22:32:00,gradisca-d'isonzo
"5 luglio 2025, sabato",3:53:00,5:23:00,13:25:00,17:18:30,21:02:00,22:32:00,gradisca-d'isonzo
"6 luglio 2025, domenica",3:54:00,5:24:00,13:25:00,17:18:00,21:02:00,22:32:00,gradisca-d'isonzo
"7 luglio 2025, lunedì",3:54:00,5:24:00,13:24:30,17:17:15,21:01:00,22:31:00,gradisca-d'isonzo
"8 luglio 2025, martedì",3:55:00,5:25:00,13:25:00,17:17:30,21:01:00,22:31:00,gradisca-d'isonzo
"9 luglio 2025, mercoledì",3:56:00,5:26:00,13:25:30,17:17:45,21:00:00,22:30:00,gradisca-d'isonzo
"10 luglio 2025, giovedì",3:57:00,5:27:00,13:25:30,17:17:15,21:00:00,22:30:00,gradisca-d'isonzo
"11 luglio 2025, venerdì",3:58:00,5:28:00,13:26:00,17:17:30,20:59:00,22:29:00,gradisca-d'isonzo
"12 luglio 2025, sabato",3:59:00,5:29:00,13:26:00,17:17:00,20:58:00,22:28:00,gradisca-d'isonzo
"13 luglio 2025, domenica",3:59:00,5:29:00,13:25:30,17:16:15,20:58:00,22:28:00,gradisca-d'isonzo
"14 luglio 2025, lunedì",4:00:00,5:30:00,13:25:30,17:15:45,20:57:00,22:27:00,gradisca-d'isonzo
"15 luglio 2025, martedì",4:01:00,5:31:00,13:26:00,17:16:00,20:56:00,22:26:00,gradisca-d'isonzo
"16 luglio 2025, mercoledì",4:02:00,5:32:00,13:26:00,17:15:30,20:55:00,22:25:00,gradisca-d'isonzo
"17 luglio 2025, giovedì",4:03:00,5:33:00,13:26:00,17:15:00,20:55:00,22:25:00,gradisca-d'isonzo
"18 luglio 2025, venerdì",4:04:00,5:34:00,13:26:00,17:14:30,20:54:00,22:24:00,gradisca-d'isonzo
"19 luglio 2025, sabato",4:05:00,5:35:00,13:26:00,17:14:00,20:53:00,22:23:00,gradisca-d'isonzo
"20 luglio 2025, domenica",4:06:00,5:36:00,13:26:00,17:13:30,20:52:00,22:22:00,gradisca-d'isonzo
"21 luglio 2025, lunedì",4:07:00,5:37:00,13:26:00,17:13:00,20:51:00,22:21:00,gradisca-d'isonzo
"22 luglio 2025, martedì",4:08:00,5:38:00,13:26:00,17:12:30,20:50:00,22:20:00,gradisca-d'isonzo
"23 luglio 2025, mercoledì",4:09:00,5:39:00,13:26:00,17:12:00,20:49:00,22:19:00,gradisca-d'isonzo
"24 luglio 2025, giovedì",4:10:00,5:40:00,13:26:00,17:11:30,20:48:00,22:18:00,gradisca-d'isonzo
"25 luglio 2025, venerdì",4:12:00,5:42:00,13:27:00,17:12:00,20:47:00,22:17:00,gradisca-d'isonzo
"26 luglio 2025, sabato",4:13:00,5:43:00,13:27:00,17:11:30,20:46:00,22:16:00,gradisca-d'isonzo
"27 luglio 2025, domenica",4:14:00,5:44:00,13:26:30,17:10:15,20:45:00,22:15:00,gradisca-d'isonzo
"28 luglio 2025, lunedì",4:15:00,5:45:00,13:26:30,17:09:45,20:43:00,22:13:00,gradisca-d'isonzo
"29 luglio 2025, martedì",4:16:00,5:46:00,13:26:30,17:09:15,20:42:00,22:12:00,gradisca-d'isonzo
"30 luglio 2025, mercoledì",4:17:00,5:47:00,13:26:00,17:08:00,20:41:00,22:11:00,gradisca-d'isonzo
"31 luglio 2025, giovedì",4:18:00,5:48:00,13:26:00,17:07:30,20:40:00,22:10:00,gradisca-d'isonzo
"1 agosto 2025, venerdì",4:20:00,5:50:00,13:26:30,17:07:15,20:38:00,22:08:00,gradisca-d'isonzo
"2 agosto 2025, sabato",4:21:00,5:51:00,13:26:30,17:06:45,20:37:00,22:07:00,gradisca-d'isonzo
"3 agosto 2025, domenica",4:22:00,5:52:00,13:26:00,17:05:30,20:36:00,22:06:00,gradisca-d'isonzo
"4 agosto 2025, lunedì",4:23:00,5:53:00,13:26:00,17:05:00,20:34:00,22:04:00,gradisca-d'isonzo
"5 agosto 2025, martedì",4:24:00,5:54:00,13:25:30,17:03:45,20:33:00,22:03:00,gradisca-d'isonzo
"6 agosto 2025, mercoledì",4:26:00,5:56:00,13:26:00,17:03:30,20:31:00,22:01:00,gradisca-d'isonzo
"7 agosto 2025, giovedì",4:27:00,5:57:00,13:26:00,17:03:00,20:30:00,22:00:00,gradisca-d'isonzo
"8 agosto 2025, venerdì",4:28:00,5:58:00,13:25:30,17:01:45,20:28:00,21:58:00,gradisca-d'isonzo
"9 agosto 2025, sabato",4:29:00,5:59:00,13:25:00,17:00:30,20:27:00,21:57:00,gradisca-d'isonzo
"10 agosto 2025, domenica",4:30:00,6:00:00,13:25:00,17:00:00,20:25:00,21:55:00,gradisca-d'isonzo
"11 agosto 2025, lunedì",4:32:00,6:02:00,13:25:30,16:59:45,20:24:00,21:54:00,gradisca-d'isonzo
"12 agosto 2025, martedì",4:33:00,6:03:00,13:25:00,16:58:30,20:22:00,21:52:00,gradisca-d'isonzo
"13 agosto 2025, mercoledì",4:34:00,6:04:00,13:24:30,16:57:15,20:21:00,21:51:00,gradisca-d'isonzo
